number,title,classification,timestamp,latitude,longitude
24818,Report 24818: Long howls heard just outside Prescott,Class B,2008-09-24T12:00:00Z,34.45,-112.53
24886,Report 24886: Former US marine and friends describe possible intimidation behavior while camping on Mt. Graham,Class B,2008-09-13T12:00:00Z,32.7071,-109.9643
25625,"Report 25625: Man finds large, human-like footprints in mud while jogging near his home (photos included)",Class B,2009-02-20T12:00:00Z,34.0425,-110.4829
26297,Report 26297: Several early morning vocalizations heard at Wheatfields Lake,Class B,2009-07-04T12:00:00Z,36.225,-109.11
33484,Report 33484: Possible late night sighting along US Route 93 near Kingman,Class B,2001-06-30T12:00:00Z,34.55,-113.46
34283,Report 34283: Possible trackline found in fresh snow near Willow Springs Lake,Class B,2009-12-18T12:00:00Z,34.275,-110.85
36623,Report 36623: Several possible vocalizations heard south of Jacob Lake near the North Rim of the Grand Canyon,Class B,2012-10-06T12:00:00Z,36.65,-112.24
38375,Report 38375: Memory told of a possible early morning sighting while hunting near West Clear Creek,Class B,1989-10-15T12:00:00Z,34.515,-111.375
41186,Report 41186: Camper hears possible late-night vocalizations in the Knoll Lake area,Class B,2011-07-15T12:00:00Z,34.43951,-111.0946
41350,Report 41350: Campers on Mount Graham experience possible intimidation behavior,Class B,2013-05-26T12:00:00Z,32.70631,-109.9134
41447,Report 41447: Campers on Mount Graham are frightened by late-night visitor,Class B,2013-06-16T12:00:00Z,32.70722,-109.9648
41981,Report 41981: Campers awakened by possible late-night screams north of Woods Canyon Lake,Class B,2013-08-22T12:00:00Z,34.24228,-110.5712
44485,Report 44485: Memory told of a possible daylight sighting as a child on Mount Graham,Class B,1979-06-15T12:00:00Z,32.42445,-109.5601
45320,Report 45320: Early morning fisherman hears possible howl near Hawley Lake,Class B,2013-06-14T12:00:00Z,33.988,-109.7452
45652,Report 45652: Late-night frog hunters experience possible territorial behavior north of Rimrock,Class B,2014-06-29T12:00:00Z,34.67245,-111.7099
46243,Report 46243: Passengers travelling to the Arizona Snowbowl ski area have a possible daytime sighting,Class B,2014-08-10T12:00:00Z,35.30685,-111.7141
55195,Report 55195: Camper has a possible afternoon sighting at USFS campground near the town of Strawberry,Class B,2016-06-26T12:00:00Z,34.43542,-111.3164
97,Report 97: Hunter sees footprints near Alturas,Class B,1992-10-01T12:00:00Z,41.72278,-120.3292
369,Report 369: Possible vocalizations heard by backcountry hikers in Redwoods National Park,Class B,2006-05-31T12:00:00Z,41.16,-123.9
431,Report 431: Sound and Footprint Reports from Stanislaus National Forest,Class B,1981-06-15T12:00:00Z,38.14167,-119.7111
502,Report 502: Three people report screams near Foresthill,Class B,2000-06-17T12:00:00Z,39.01917,-120.8275
629,Report 629: Hunter locates large footprints near Railroad Flats,Class B,1968-09-01T12:00:00Z,38.30056,-120.7053
816,Report 816: Camper experiences strange night time visitor near Groveland,Class B,1985-06-01T12:00:00Z,37.89917,-119.9997
1036,Report 1036: Camper experiences unusual early morning scream near Kernville,Class B,1994-08-01T12:00:00Z,35.75472,-118.4244
1496,Report 1496: Cousins have late night experience with strange screams near Huntington Lake,Class B,1999-10-20T12:00:00Z,37.23667,-119.2386
1578,Report 1578: Screams heard several times over a period of four days.,Class B,1998-06-16T12:00:00Z,41.8607,-123.793
1953,Report 1953: Deputy Sheriff sees strange footprints above Strawberry,Class B,1963-12-01T12:00:00Z,38.23243,-119.984
1954,Report 1954: Brothers have strange experience above Strawberry,Class B,1971-08-06T12:00:00Z,38.29116,-119.7275
1955,Report 1955: Witness reports loud screaming near Strawberry,Class B,1977-10-01T12:00:00Z,38.19753,-119.9811
1963,Report 1963: Hiker has strange late night experience in Emigrant Wilderness,Class B,1999-08-27T12:00:00Z,38.31722,-119.7489
2037,Report 2037: Man has interesting experiences outside of La Porte,Class B,1997-07-01T12:00:00Z,39.94278,-121.0158
2255,Report 2255: Woman hears late night howl near Alturas,Class B,2001-03-30T12:00:00Z,41.48722,-120.5414
2309,Report 2309: 10-Ft. Shrieking Monster reported near Cold Springs,Class B,1963-01-27T12:00:00Z,38.1625,-120.0522
2310,Report 2310: Large prints found below Cold Springs,Class B,1963-01-28T12:00:00Z,38.1625,-120.0522
2311,Report 2311: Two hikers have interesting experience near Strawberry,Class B,1993-11-01T12:00:00Z,38.19833,-120.0083
2326,Report 2326: A camper hears strange late night howls near Foresthill,Class B,1998-09-07T12:00:00Z,39.02028,-120.8169
2333,Report 2333: Family hears late night screams near Long Barn,Class B,1988-09-27T12:00:00Z,38.05141,-120.0508
2558,Report 2558: Man hears strange late night scream outside Shingletown,Class B,1991-08-01T12:00:00Z,40.4925,-121.8881
2887,"Report 2887: Loud, High-pitched Animal Screams Heard Outside a Cabin Late at Night",Class B,1977-12-30T12:00:00Z,38.19753,-119.9811
2935,Report 2935: Father and son see large footprints outside Orick,Class B,1969-09-01T12:00:00Z,41.30056,-124.0644
2942,Report 2942: Brothers hear late night howl in Mammoth Lakes,Class B,2001-05-01T12:00:00Z,37.65028,-118.9592
3021,Report 3021: Campers hear early morning screams near Calaveras Big Trees,Class B,2001-08-18T12:00:00Z,38.27194,-120.2867
3071,Report 3071: Man see large prints outside of Long Barn,Class B,2001-04-22T12:00:00Z,38.07584,-120.1039
3072,Report 3072: BFRO Investigators detail activity around Twain Harte,Class B,2001-03-01T12:00:00Z,38.05,-120.2667
3105,Report 3105: Campers hear late night scream near Mammoth Lakes,Class B,2001-05-03T12:00:00Z,37.78861,-119.0736
3121,Report 3121: Hiker hears loud scream in Sequoia National Park,Class B,2001-09-06T12:00:00Z,36.22306,-118.6744
3424,Report 3424: Couple see large footprint near Emigrant Gap,Class B,1984-08-01T12:00:00Z,39.30056,-120.6672
3605,"Report 3605: Three teenagers hear vocalizations at dusk, while fishing in Doris Lake in John Muir Wilderness",Class B,1984-08-01T12:00:00Z,37.33694,-119.0139
3612,"Report 3612: Two fishermen have truck shaken early one morning, outside of Auburn",Class B,1978-04-01T12:00:00Z,38.90222,-121.0803
3683,Report 3683: Men hear evening vocalization outside their home in Redding,Class B,1992-01-01T12:00:00Z,40.58667,-122.3906
3794,"Report 3794: Campers hear more nighttime vocalizations at Sugar Pine Campground, on the west side of Lake Tahoe",Class B,2001-08-01T12:00:00Z,38.9575,-120.0914
3822,Report 3822: Campers hear nighttime vocalizations at Sugar Pine Campground on the west side of Lake Tahoe,Class B,2000-07-31T12:00:00Z,38.9575,-120.0914
4043,Report 4043: Forest Service employees see footprints in Six Rivers National Forest,Class B,2001-11-01T12:00:00Z,41.37861,-123.7481
4366,Report 4366: Hikers have late night experience near Spicer,Class B,1977-07-01T12:00:00Z,38.45861,-120.0397
4637,Report 4637: Family hears late night vocalizations near Lake McCumber,Class B,2002-06-26T12:00:00Z,40.53806,-121.7314
4649,Report 4649: Women hear late night vocalizations at Sand Bar Flat Campground,Class B,2001-09-01T12:00:00Z,38.18389,-120.1547
4650,Report 4650: Campers find stacked rocks and hear unusual rock banging near Strawberry,Class B,2002-07-04T12:00:00Z,38.24805,-119.9924
4885,Report 4885: Chicken pens being raided by unknown thief near Nevada City,Class B,2002-08-01T12:00:00Z,39.26167,-121.015
4886,Report 4886: Two men hear afternoon vocalization near Fort Bragg,Class B,1985-07-01T12:00:00Z,39.44583,-123.8042
4887,Report 4887: Family has strange experience in Golden Trout Wilderness,Class B,2002-09-03T12:00:00Z,36.10556,-118.5272
4917,"Report 4917: Campers hear late night ""banging"" near Oroville",Class B,2002-09-07T12:00:00Z,39.64306,-121.2733
4929,Report 4929: Teenager hears unusual daytime vocalization near Courtright Reservoir,Class B,1981-08-01T12:00:00Z,37.07944,-118.9689
4947,Report 4947: Man sees unusual stacked rocks in Yosemite,Class B,1992-08-01T12:00:00Z,37.69639,-119.4275
5104,Report 5104: Hunters are intimidated out of their hunting ground near Bear Valley,Class B,1982-10-31T12:00:00Z,38.46472,-120.0389
5232,Report 5232: Hunters have unusual late night experience near Willow Creek,Class B,1961-04-01T12:00:00Z,40.94083,-123.6283
5251,"Report 5251: Hunters hear, and possibly see, a strange creature near Lake Isabella",Class B,2002-10-26T12:00:00Z,35.56805,-118.6078
5253,Report 5253: Backpackers report screams and camp stalking near Dutchman's Flats outside Idyllwild,Class B,2002-12-01T12:00:00Z,33.7655,-116.7078
5260,Report 5260: Family sees prints near Crescent City,Class B,1975-09-01T12:00:00Z,41.75611,-124.2006
5294,Report 5294: Forest Service employees see big footprints near Lake Isabella,Class B,2002-10-27T12:00:00Z,35.51222,-118.3356
5418,Report 5418: Hikers find footprints and hair near Huntington Lake,Class B,2001-09-22T12:00:00Z,37.23167,-119.235
5477,Report 5477: Teenager has a nighttime close encounter and then sees tracks in the snow in Avery,Class B,1978-12-16T12:00:00Z,38.20444,-120.3689
5509,Report 5509: Man hears late night howl in the Emigrant Wilderness,Class B,1994-08-01T12:00:00Z,38.32417,-119.7519
5637,Report 5637: Campers have frightening experience in the Marble Mountains Wilderness,Class B,1977-07-01T12:00:00Z,41.31917,-123.1778
5791,Report 5791: Campers hear late night scream near Woodfords,Class B,2002-08-01T12:00:00Z,38.77778,-119.8208
6130,Report 6130: Hikers hear strange screams in the Desolation Wilderness,Class B,2000-07-10T12:00:00Z,38.99778,-120.2392
6160,Report 6160: Group of hunters have unusual experience near Dorrington,Class B,1990-08-01T12:00:00Z,38.31944,-120.2603
6706,Report 6706: Hikers see large print in Yolla Bolly Wilderness,Class B,1975-06-01T12:00:00Z,40.0625,-123.2208
6854,Report 6854: Deer hunter finds possible footprints on Mt. Breckenridge,Class B,2003-09-07T12:00:00Z,35.44986,-118.5821
6868,Report 6868: Campers hear late night screams near Pollack Pines,Class B,2003-08-17T12:00:00Z,38.76139,-120.5856
6922,Report 6922: Campers have rocks thrown at them near Mineral King,Class B,2001-06-01T12:00:00Z,36.4525,-118.6092
6962,Report 6962: Friends hear late night scream near Garberville,Class B,1964-11-01T12:00:00Z,40.20556,-123.4908
6971,Report 6971: Couple hear late night scream near Fort Ross,Class B,1981-07-02T12:00:00Z,38.51639,-123.24
7097,Report 7097: Campers hear late night vocalizations at Carlon Station,Class B,1977-01-10T12:00:00Z,37.81269,-119.8609
7115,"Report 7115: Mountain runner spots large, deep footprints on Stuart Fork Trail in Trinity Alps",Class B,2003-10-14T12:00:00Z,40.98333,-122.6986
7211,Report 7211: Hunters Have Unusual Night Time Encounter,Class B,1959-10-01T12:00:00Z,39.08,-121.42
7299,Report 7299: Couple hear strange nighttime screams near Twain Harte,Class B,2001-05-18T12:00:00Z,38.03305,-120.2636
7331,Report 7331: Fisherman hears late night scream near French Meadows Reservoir,Class B,2003-10-14T12:00:00Z,39.11167,-120.4683
7336,Report 7336: Runner Hears Unusual Whistle Near Woodsford,Class B,1983-07-01T12:00:00Z,38.77778,-119.8208
7363,Report 7363: Family Encounters Red Eyes and Unusual Smells,Class B,2002-08-30T12:00:00Z,39.5575,-120.8294
7452,Report 7452: Campers Hear Unusual Evening Sounds,Class B,2003-11-16T12:00:00Z,41.23528,-123.6581
7676,Report 7676: Hunters have strange night experiences near Groundhog Meadow,Class B,1978-09-15T12:00:00Z,38.2395,-119.8792
7773,Report 7773: Hunters hear late night screams in the Trinity Alps Wilderness,Class B,1980-09-30T12:00:00Z,40.9913,-122.8719
8026,Report 8026: Child has daytime sighting near Grass Valley,Class B,2003-12-02T12:00:00Z,39.21667,-120.8983
8069,Report 8069: Witness hears late night screams near Yreka,Class B,1994-07-15T12:00:00Z,41.72944,-122.6361
8184,"Report 8184: Large Footprints Found, Vocalizations Heard by Vacationer Near Lake Shasta",Class B,1984-08-01T12:00:00Z,40.755,-122.33
8226,Report 8226: Campers hear late night screams near Arnold,Class B,2003-08-07T12:00:00Z,38.25472,-120.3536
8234,Report 8234: Couple see large prints near Orick,Class B,2003-06-28T12:00:00Z,41.28694,-124.0586
8463,Report 8463: Fisherman hears afternoon scream at Lake Alpine,Class B,2001-11-01T12:00:00Z,38.4775,-120.0047
8598,Report 8598: Daylight Sighting by Hikers Near Bennett Mountain,Class B,1986-07-01T12:00:00Z,38.415,-122.585
8650,"Report 8650: Brothers hear unusual, late-night vocalizations near Sly Park",Class B,2004-05-10T12:00:00Z,38.71806,-120.5619
8735,Report 8735: Hikers Find Multiple Tracks Near Covelo,Class B,2004-05-22T12:00:00Z,39.83,-123.115
8784,Report 8784: Residents Awakened by Early Morning Vocalizations,Class B,1992-09-01T12:00:00Z,40.88,-121.675
8868,Report 8868: Campers hear strange late night sounds near Florence Lake,Class B,1998-07-01T12:00:00Z,37.2725,-118.9656
8896,"Report 8896: At dusk, swimmers hear vocalizations and whistles near Lake Oroville",Class B,2004-06-21T12:00:00Z,39.53722,-121.4822
9051,Report 9051: Family hears strange sounds near West Point at dusk,Class B,2004-07-24T12:00:00Z,38.39917,-120.5264
9368,Report 9368: Photographer hears early morning vocalizations near Lake Oroville,Class B,2004-09-21T12:00:00Z,39.55249,-121.5027
9648,Report 9648: Hunters have strange experiences and make an unusual discovery.,Class B,2002-08-13T12:00:00Z,38.75,-122.7
9898,Report 9898: Family finds trackway near Bear Valley,Class B,2004-11-23T12:00:00Z,38.45799,-120.0491
10279,Report 10279: Family hears unusual calls,Class B,2004-01-16T12:00:00Z,39.25,-123.15
10718,Report 10718: Campers hear a vocalization near Tenaya Lake,Class B,1976-09-01T12:00:00Z,37.83074,-119.4626
11407,"Report 11407: Two young men camping in the high country, hear vocals",Class B,1985-10-27T12:00:00Z,36.05361,-118.5347
11519,Report 11519: Plinkers find pushed-over trees blocking a road and smell foul smell near Horse Mountain,Class B,1994-03-01T12:00:00Z,40.85,-123.7
11837,Report 11837: Man sees and photographs large print on shore of Lake Tahoe,Class B,2005-05-05T12:00:00Z,38.96,-120.0969
11948,"Report 11948: Quad riders find fresh footprints, encounter overwhelming stench near Stumpy Meadows",Class B,2002-09-07T12:00:00Z,38.91185,-120.5764
12165,Report 12165: Camper hears nightime vocalizations near Florence Lake.,Class B,2005-07-24T12:00:00Z,37.2804,-118.9614
12328,"Report 12328: Hunters are awakened by loud, repetitive vocalizations in Monache Meadows",Class B,1979-10-01T12:00:00Z,36.1894,-118.1729
12518,Report 12518: Fisherman has an evening encounter with two upright figures near Stumpy Meadows Lake,Class B,2005-08-23T12:00:00Z,38.9037,-120.6049
12818,Report 12818: Hiker leaves main trail and finds two sets of footprints,Class B,2005-10-15T12:00:00Z,38.6167,-119.9501
13096,Report 13096: Possible nighttime road crossing sighting by motorist near Lamont.,Class B,1980-02-01T12:00:00Z,35.2673,-118.9591
13236,Report 13236: Boar hunters find fresh footprints north of Lake Cachuma.,Class B,2005-09-30T12:00:00Z,34.60665,-120.0023
13287,Report 13287: Possible BF-related incidents around a home near Guadalupe Pass,Class B,1971-04-15T12:00:00Z,37.4583,-120.0833
13362,Report 13362: Possible vocalizations near Bluff Creek,Class B,2005-07-02T12:00:00Z,41.25,-123.6667
13549,Report 13549: Evening sighting by a motorist near Shingletown,Class B,2006-01-07T12:00:00Z,40.4999,-121.9167
